date,state,death
4/26/2020,MD,1001
4/26/2020,ME,50
4/26/2020,MI,4036
4/26/2020,MN,272
4/26/2020,MO,274
4/26/2020,MP,2
4/26/2020,MS,227
4/26/2020,MT,14
4/26/2020,NC,299
4/26/2020,ND,17
4/26/2020,NE,53
4/26/2020,NH,60
4/26/2020,NJ,7268
4/26/2020,NM,99
4/26/2020,NV,235
4/26/2020,NY,16966
4/26/2020,OH,728
4/26/2020,OK,195
4/26/2020,OR,87
4/26/2020,PA,1550
4/26/2020,PR,84
4/26/2020,RI,226
4/26/2020,SC,174
4/26/2020,SD,11
4/26/2020,TN,181
4/26/2020,TX,648
4/26/2020,UT,41
4/26/2020,VA,448
4/26/2020,VI,4
4/26/2020,VT,46
4/26/2020,WA,738
4/26/2020,WI,272
4/26/2020,WV,34
4/26/2020,WY,7
4/25/2020,AK,9
4/25/2020,AL,212
4/25/2020,AR,47
4/25/2020,AS,0
4/25/2020,AZ,266
4/25/2020,CA,1651
4/25/2020,CO,672
4/25/2020,CT,1862
4/25/2020,DC,165
4/25/2020,DE,155
4/25/2020,FL,1075
4/25/2020,GA,904
4/25/2020,GU,5
4/25/2020,HI,13
4/25/2020,IA,112
4/25/2020,ID,54
4/25/2020,IL,1874
4/25/2020,IN,785
4/25/2020,KS,117
4/25/2020,KY,200
4/25/2020,LA,1644
4/25/2020,MA,2877
4/25/2020,MD,948
4/25/2020,ME,50
4/25/2020,MI,3929
4/25/2020,MN,244
4/25/2020,MO,273
4/25/2020,MP,2
4/25/2020,MS,221
4/25/2020,MT,14
4/25/2020,NC,289
4/25/2020,ND,16
4/25/2020,NE,50
4/25/2020,NH,53
4/25/2020,NJ,7166
4/25/2020,NM,93
4/25/2020,NV,229
4/25/2020,NY,16599
4/25/2020,OH,711
4/25/2020,OK,194
4/25/2020,OR,86
4/25/2020,PA,1537
4/25/2020,PR,83
4/25/2020,RI,215
4/25/2020,SC,166
4/25/2020,SD,10
4/25/2020,TN,178
4/25/2020,TX,623
4/25/2020,UT,41
4/25/2020,VA,436
4/25/2020,VI,3
4/25/2020,VT,46
4/25/2020,WA,665
4/25/2020,WI,266
4/25/2020,WV,32
4/25/2020,WY,7
4/24/2020,AK,9
4/24/2020,AL,197
4/24/2020,AR,45
4/24/2020,AS,
4/24/2020,AZ,266
4/24/2020,CA,1562
4/24/2020,CO,674
4/24/2020,CT,1764
4/24/2020,DC,153
4/24/2020,DE,147
4/24/2020,FL,1031
4/24/2020,GA,892
4/24/2020,GU,5
4/24/2020,HI,12
4/24/2020,IA,107
4/24/2020,ID,54
4/24/2020,IL,1795
4/24/2020,IN,741
4/24/2020,KS,111
4/24/2020,KY,191
4/24/2020,LA,1601
4/24/2020,MA,2877
4/24/2020,MD,899
4/24/2020,ME,47
4/24/2020,MI,3818
4/24/2020,MN,221
4/24/2020,MO,262
4/24/2020,MP,2
4/24/2020,MS,209
4/24/2020,MT,14
4/24/2020,NC,269
4/24/2020,ND,15
4/24/2020,NE,47
4/24/2020,NH,51
4/24/2020,NJ,6886
4/24/2020,NM,84
4/24/2020,NV,216
4/24/2020,NY,16162
4/24/2020,OH,690
4/24/2020,OK,188
4/24/2020,OR,83
4/24/2020,PA,1492
4/24/2020,PR,77
4/24/2020,RI,202
4/24/2020,SC,150
4/24/2020,SD,10
4/24/2020,TN,168
4/24/2020,TX,593
4/24/2020,UT,39
4/24/2020,VA,410
4/24/2020,VI,3
4/24/2020,VT,44
4/24/2020,WA,659
4/24/2020,WI,262
4/24/2020,WV,32
4/24/2020,WY,7
4/23/2020,AK,9
4/23/2020,AL,197
4/23/2020,AR,45
4/23/2020,AS,
4/23/2020,AZ,249
4/23/2020,CA,1469
4/23/2020,CO,552
4/23/2020,CT,1639
4/23/2020,DC,139
4/23/2020,DE,131
4/23/2020,FL,979
4/23/2020,GA,872
4/23/2020,GU,5
4/23/2020,HI,12
4/23/2020,IA,96
4/23/2020,ID,54
4/23/2020,IL,1688
4/23/2020,IN,706
4/23/2020,KS,112
4/23/2020,KY,185
4/23/2020,LA,1540
4/23/2020,MA,2769
4/23/2020,MD,831
4/23/2020,ME,44
4/23/2020,MI,3711
4/23/2020,MN,200
4/23/2020,MO,218
4/23/2020,MP,2
4/23/2020,MS,201
4/23/2020,MT,14
4/23/2020,NC,253
4/23/2020,ND,15
4/23/2020,NE,45
4/23/2020,NH,48
4/23/2020,NJ,6607
4/23/2020,NM,78
4/23/2020,NV,210
4/23/2020,NY,15740
4/23/2020,OH,656
4/23/2020,OK,179
4/23/2020,OR,78
4/23/2020,PA,1421
4/23/2020,PR,69
4/23/2020,RI,213
4/23/2020,SC,150
4/23/2020,SD,9
4/23/2020,TN,170
4/23/2020,TX,561
4/23/2020,UT,35
4/23/2020,VA,372
4/23/2020,VI,3
4/23/2020,VT,43
4/23/2020,WA,654
4/23/2020,WI,257
4/23/2020,WV,29
4/23/2020,WY,7
4/22/2020,AK,9
4/22/2020,AL,194
4/22/2020,AR,42
4/22/2020,AS,
4/22/2020,AZ,229
4/22/2020,CA,1354
4/22/2020,CO,508
4/22/2020,CT,1544
4/22/2020,DC,127
4/22/2020,DE,117
4/22/2020,FL,910
4/22/2020,GA,836
4/22/2020,GU,5
4/22/2020,HI,12
4/22/2020,IA,90
4/22/2020,ID,51
4/22/2020,IL,1565
4/22/2020,IN,661
4/22/2020,KS,110
4/22/2020,KY,171
4/22/2020,LA,1473
4/22/2020,MA,2597
4/22/2020,MD,779
4/22/2020,ME,39
4/22/2020,MI,3602
4/22/2020,MN,179
4/22/2020,MO,208
4/22/2020,MP,2
4/22/2020,MS,193
4/22/2020,MT,14
4/22/2020,NC,242
4/22/2020,ND,14
4/22/2020,NE,38
4/22/2020,NH,42
4/22/2020,NJ,6275
4/22/2020,NM,71
4/22/2020,NV,201
4/22/2020,NY,15302
4/22/2020,OH,610
4/22/2020,OK,170
4/22/2020,OR,78
4/22/2020,PA,1622
4/22/2020,PR,67
4/22/2020,RI,201
4/22/2020,SC,140
4/22/2020,SD,8
4/22/2020,TN,166
4/22/2020,TX,543
4/22/2020,UT,34
4/22/2020,VA,349
4/22/2020,VI,3
4/22/2020,VT,40
4/22/2020,WA,647
4/22/2020,WI,246
4/22/2020,WV,26
4/22/2020,WY,6
4/21/2020,AK,9
4/21/2020,AL,177
4/21/2020,AR,43
4/21/2020,AS,
4/21/2020,AZ,208
4/21/2020,CA,1268
4/21/2020,CO,486
4/21/2020,CT,1423
4/21/2020,DC,112
4/21/2020,DE,104
4/21/2020,FL,856
4/21/2020,GA,799
4/21/2020,GU,5
4/21/2020,HI,10
4/21/2020,IA,83
4/21/2020,ID,48
4/21/2020,IL,1468
4/21/2020,IN,630
4/21/2020,KS,107
4/21/2020,KY,154
4/21/2020,LA,1405
4/21/2020,MA,2449
4/21/2020,MD,732
4/21/2020,ME,36
4/21/2020,MI,3471
4/21/2020,MN,160
4/21/2020,MO,189
4/21/2020,MP,2
4/21/2020,MS,183
4/21/2020,MT,12
4/21/2020,NC,213
4/21/2020,ND,13
4/21/2020,NE,33
4/21/2020,NH,42
4/21/2020,NJ,5932
4/21/2020,NM,65
4/21/2020,NV,193
4/21/2020,NY,14828
4/21/2020,OH,557
4/21/2020,OK,164
4/21/2020,OR,75
4/21/2020,PA,1564
4/21/2020,PR,64
4/21/2020,RI,186
4/21/2020,SC,124
4/21/2020,SD,8
4/21/2020,TN,157
4/21/2020,TX,517
4/21/2020,UT,32
4/21/2020,VA,324
4/21/2020,VI,3
4/21/2020,VT,40
4/21/2020,WA,640
4/21/2020,WI,242
4/21/2020,WV,26
4/21/2020,WY,6
4/20/2020,AK,9
4/20/2020,AL,167
4/20/2020,AR,42
4/20/2020,AS,
4/20/2020,AZ,187
4/20/2020,CA,1208
4/20/2020,CO,449
4/20/2020,CT,1331
4/20/2020,DC,105
4/20/2020,DE,99
4/20/2020,FL,806
4/20/2020,GA,733
4/20/2020,GU,5
4/20/2020,HI,10
4/20/2020,IA,79
4/20/2020,ID,45
4/20/2020,IL,1349
4/20/2020,IN,569
4/20/2020,KS,100
4/20/2020,KY,148
4/20/2020,LA,1328
4/20/2020,MA,2303
4/20/2020,MD,683
4/20/2020,ME,35
4/20/2020,MI,3347
4/20/2020,MN,143
4/20/2020,MO,177
4/20/2020,MP,2
4/20/2020,MS,169
4/20/2020,MT,10
4/20/2020,NC,179
4/20/2020,ND,13
4/20/2020,NE,28
4/20/2020,NH,41
4/20/2020,NJ,5518
4/20/2020,NM,58
4/20/2020,NV,180
4/20/2020,NY,14347
4/20/2020,OH,509
4/20/2020,OK,143
4/20/2020,OR,74
4/20/2020,PA,1204
4/20/2020,PR,63
4/20/2020,RI,175
4/20/2020,SC,120
4/20/2020,SD,7
4/20/2020,TN,152
4/20/2020,TX,495
4/20/2020,UT,28
4/20/2020,VA,300
4/20/2020,VI,3
4/20/2020,VT,38
4/20/2020,WA,629
4/20/2020,WI,230
4/20/2020,WV,24
4/20/2020,WY,2
4/19/2020,AK,9
4/19/2020,AL,154
4/19/2020,AR,40
4/19/2020,AS,
4/19/2020,AZ,184
4/19/2020,CA,1166
4/19/2020,CO,422
4/19/2020,CT,1086
4/19/2020,DC,96
4/19/2020,DE,90
4/19/2020,FL,781
4/19/2020,GA,687
4/19/2020,GU,5
4/19/2020,HI,9
4/19/2020,IA,75
4/19/2020,ID,44
4/19/2020,IL,1290
4/19/2020,IN,562
4/19/2020,KS,92
4/19/2020,KY,144
4/19/2020,LA,1296
4/19/2020,MA,2146
4/19/2020,MD,626
4/19/2020,ME,34
4/19/2020,MI,3236
4/19/2020,MN,134
4/19/2020,MO,176
4/19/2020,MP,2
4/19/2020,MS,159
4/19/2020,MT,10
4/19/2020,NC,172
4/19/2020,ND,10
4/19/2020,NE,28
4/19/2020,NH,38
4/19/2020,NJ,5310
4/19/2020,NM,55
4/19/2020,NV,172
4/19/2020,NY,13869
4/19/2020,OH,471
4/19/2020,OK,140
4/19/2020,OR,72
4/19/2020,PA,1112
4/19/2020,PR,62
4/19/2020,RI,164
4/19/2020,SC,120
4/19/2020,SD,7
4/19/2020,TN,148
4/19/2020,TX,477
4/19/2020,UT,27
4/19/2020,VA,277
4/19/2020,VI,3
4/19/2020,VT,38
4/19/2020,WA,615
4/19/2020,WI,220
4/19/2020,WV,18
4/19/2020,WY,2
4/18/2020,AK,9
4/18/2020,AL,146
4/18/2020,AR,38
4/18/2020,AS,
4/18/2020,AZ,177
4/18/2020,CA,1072
4/18/2020,CO,411
4/18/2020,CT,1036
4/18/2020,DC,91
4/18/2020,DE,86
4/18/2020,FL,754
4/18/2020,GA,673
4/18/2020,GU,5
4/18/2020,HI,9
4/18/2020,IA,74
4/18/2020,ID,43
4/18/2020,IL,1259
4/18/2020,IN,545
4/18/2020,KS,86
4/18/2020,KY,137
4/18/2020,LA,1267
4/18/2020,MA,1983
4/18/2020,MD,582
4/18/2020,ME,32
4/18/2020,MI,3107
4/18/2020,MN,121
4/18/2020,MO,175
4/18/2020,MP,2
4/18/2020,MS,152
4/18/2020,MT,10
4/18/2020,NC,164
4/18/2020,ND,9
4/18/2020,NE,24
4/18/2020,NH,37
4/18/2020,NJ,5139
4/18/2020,NM,53
4/18/2020,NV,168
4/18/2020,NY,13362
4/18/2020,OH,451
4/18/2020,OK,139
4/18/2020,OR,70
4/18/2020,PA,836
4/18/2020,PR,60
4/18/2020,RI,150
4/18/2020,SC,119
4/18/2020,SD,7
4/18/2020,TN,145
4/18/2020,TX,453
4/18/2020,UT,25
4/18/2020,VA,258
4/18/2020,VI,3
4/18/2020,VT,38
4/18/2020,WA,598
4/18/2020,WI,211
4/18/2020,WV,16
4/18/2020,WY,2
4/17/2020,AK,9
4/17/2020,AL,144
4/17/2020,AR,37
4/17/2020,AS,
4/17/2020,AZ,169
4/17/2020,CA,985
4/17/2020,CO,391
4/17/2020,CT,1036
4/17/2020,DC,86
4/17/2020,DE,76
4/17/2020,FL,699
4/17/2020,GA,650
4/17/2020,GU,5
4/17/2020,HI,9
4/17/2020,IA,64
4/17/2020,ID,41
4/17/2020,IL,1134
4/17/2020,IN,519
4/17/2020,KS,84
4/17/2020,KY,129
4/17/2020,LA,1213
4/17/2020,MA,1822
4/17/2020,MD,541
4/17/2020,ME,29
4/17/2020,MI,2984
4/17/2020,MN,111
4/17/2020,MO,165
4/17/2020,MP,2
4/17/2020,MS,140
4/17/2020,MT,8
4/17/2020,NC,152
4/17/2020,ND,9
4/17/2020,NE,24
4/17/2020,NH,37
4/17/2020,NJ,4853
4/17/2020,NM,51
4/17/2020,NV,162
4/17/2020,NY,12822
4/17/2020,OH,418
4/17/2020,OK,136
4/17/2020,OR,64
4/17/2020,PA,756
4/17/2020,PR,58
4/17/2020,RI,118
4/17/2020,SC,109
4/17/2020,SD,7
4/17/2020,TN,142
4/17/2020,TX,428
4/17/2020,UT,23
4/17/2020,VA,231
4/17/2020,VI,2
4/17/2020,VT,35
4/17/2020,WA,585
4/17/2020,WI,205
4/17/2020,WV,13
4/17/2020,WY,2
4/16/2020,AK,9
4/16/2020,AL,133
4/16/2020,AR,37
4/16/2020,AS,
4/16/2020,AZ,150
4/16/2020,CA,890
4/16/2020,CO,374
4/16/2020,CT,971
4/16/2020,DC,81
4/16/2020,DE,70
4/16/2020,FL,646
4/16/2020,GA,587
4/16/2020,GU,5
4/16/2020,HI,9
4/16/2020,IA,60
4/16/2020,ID,41
4/16/2020,IL,1072
4/16/2020,IN,477
4/16/2020,KS,80
4/16/2020,KY,122
4/16/2020,LA,1156
4/16/2020,MA,1667
4/16/2020,MD,499
4/16/2020,ME,27
4/16/2020,MI,2841
4/16/2020,MN,94
4/16/2020,MO,152
4/16/2020,MP,2
4/16/2020,MS,129
4/16/2020,MT,7
4/16/2020,NC,131
4/16/2020,ND,9
4/16/2020,NE,21
4/16/2020,NH,32
4/16/2020,NJ,4489
4/16/2020,NM,44
4/16/2020,NV,158
4/16/2020,NY,12192
4/16/2020,OH,389
4/16/2020,OK,131
4/16/2020,OR,58
4/16/2020,PA,707
4/16/2020,PR,56
4/16/2020,RI,105
4/16/2020,SC,107
4/16/2020,SD,7
4/16/2020,TN,141
4/16/2020,TX,393
4/16/2020,UT,21
4/16/2020,VA,208
4/16/2020,VI,1
4/16/2020,VT,35
4/16/2020,WA,571
4/16/2020,WI,197
4/16/2020,WV,13
4/16/2020,WY,2
4/15/2020,AK,9
4/15/2020,AL,121
4/15/2020,AR,33
4/15/2020,AS,
4/15/2020,AZ,142
4/15/2020,CA,821
4/15/2020,CO,357
4/15/2020,CT,868
4/15/2020,DC,72
4/15/2020,DE,67
4/15/2020,FL,609
4/15/2020,GA,552
4/15/2020,GU,5
4/15/2020,HI,9
4/15/2020,IA,53
4/15/2020,ID,39
4/15/2020,IL,948
4/15/2020,IN,436
4/15/2020,KS,76
4/15/2020,KY,115
4/15/2020,LA,1103
4/15/2020,MA,1502
4/15/2020,MD,469
4/15/2020,ME,24
4/15/2020,MI,2672
4/15/2020,MN,87
4/15/2020,MO,147
4/15/2020,MP,2
4/15/2020,MS,122
4/15/2020,MT,7
4/15/2020,NC,117
4/15/2020,ND,9
4/15/2020,NE,20
4/15/2020,NH,32
4/15/2020,NJ,4068
4/15/2020,NM,36
4/15/2020,NV,150
4/15/2020,NY,11586
4/15/2020,OH,361
4/15/2020,OK,123
4/15/2020,OR,55
4/15/2020,PA,647
4/15/2020,PR,51
4/15/2020,RI,87
4/15/2020,SC,107
4/15/2020,SD,6
4/15/2020,TN,135
4/15/2020,TX,364
4/15/2020,UT,20
4/15/2020,VA,195
4/15/2020,VI,1
4/15/2020,VT,30
4/15/2020,WA,551
4/15/2020,WI,182
4/15/2020,WV,10
4/15/2020,WY,2
4/14/2020,AK,9
4/14/2020,AL,110
4/14/2020,AR,30
4/14/2020,AS,
4/14/2020,AZ,131
4/14/2020,CA,758
4/14/2020,CO,329
4/14/2020,CT,671
4/14/2020,DC,67
4/14/2020,DE,60
4/14/2020,FL,537
4/14/2020,GA,501
4/14/2020,GU,5
4/14/2020,HI,9
4/14/2020,IA,49
4/14/2020,ID,33
4/14/2020,IL,868
4/14/2020,IN,388
4/14/2020,KS,69
4/14/2020,KY,104
4/14/2020,LA,1013
4/14/2020,MA,1329
4/14/2020,MD,421
4/14/2020,ME,20
4/14/2020,MI,2532
4/14/2020,MN,79
4/14/2020,MO,133
4/14/2020,MP,2
4/14/2020,MS,111
4/14/2020,MT,7
4/14/2020,NC,108
4/14/2020,ND,9
4/14/2020,NE,18
4/14/2020,NH,23
4/14/2020,NJ,3659
4/14/2020,NM,36
4/14/2020,NV,141
4/14/2020,NY,10834
4/14/2020,OH,324
4/14/2020,OK,108
4/14/2020,OR,53
4/14/2020,PA,584
4/14/2020,PR,45
4/14/2020,RI,80
4/14/2020,SC,97
4/14/2020,SD,6
4/14/2020,TN,124
4/14/2020,TX,318
4/14/2020,UT,19
4/14/2020,VA,154
4/14/2020,VI,1
4/14/2020,VT,29
4/14/2020,WA,542
4/14/2020,WI,170
4/14/2020,WV,9
4/14/2020,WY,1
4/13/2020,AK,8
4/13/2020,AL,99
4/13/2020,AR,30
4/13/2020,AS,
4/13/2020,AZ,122
4/13/2020,CA,687
4/13/2020,CO,308
4/13/2020,CT,602
4/13/2020,DC,53
4/13/2020,DE,53
4/13/2020,FL,483
4/13/2020,GA,464
4/13/2020,GU,5
4/13/2020,HI,9
4/13/2020,IA,43
4/13/2020,ID,27
4/13/2020,IL,794
4/13/2020,IN,350
4/13/2020,KS,62
4/13/2020,KY,97
4/13/2020,LA,884
4/13/2020,MA,1211
4/13/2020,MD,384
4/13/2020,ME,19
4/13/2020,MI,2391
4/13/2020,MN,70
4/13/2020,MO,114
4/13/2020,MP,2
4/13/2020,MS,98
4/13/2020,MT,7
4/13/2020,NC,86
4/13/2020,ND,8
4/13/2020,NE,17
4/13/2020,NH,23
4/13/2020,NJ,3248
4/13/2020,NM,31
4/13/2020,NV,133
4/13/2020,NY,10056
4/13/2020,OH,274
4/13/2020,OK,99
4/13/2020,OR,52
4/13/2020,PA,524
4/13/2020,PR,45
4/13/2020,RI,73
4/13/2020,SC,82
4/13/2020,SD,6
4/13/2020,TN,109
4/13/2020,TX,287
4/13/2020,UT,18
4/13/2020,VA,149
4/13/2020,VI,1
4/13/2020,VT,28
4/13/2020,WA,526
4/13/2020,WI,154
4/13/2020,WV,9
4/13/2020,WY,1
4/12/2020,AK,8
4/12/2020,AL,93
4/12/2020,AR,27
4/12/2020,AS,
4/12/2020,AZ,115
4/12/2020,CA,651
4/12/2020,CO,290
4/12/2020,CT,554
4/12/2020,DC,50
4/12/2020,DE,48
4/12/2020,FL,465
4/12/2020,GA,433
4/12/2020,GU,5
4/12/2020,HI,8
4/12/2020,IA,41
4/12/2020,ID,27
4/12/2020,IL,720
4/12/2020,IN,343
4/12/2020,KS,56
4/12/2020,KY,94
4/12/2020,LA,840
4/12/2020,MA,1056
4/12/2020,MD,335
4/12/2020,ME,19
4/12/2020,MI,2249
4/12/2020,MN,70
4/12/2020,MO,110
4/12/2020,MP,2
4/12/2020,MS,96
4/12/2020,MT,6
4/12/2020,NC,81
4/12/2020,ND,8
4/12/2020,NE,17
4/12/2020,NH,23
4/12/2020,NJ,3084
4/12/2020,NM,26
4/12/2020,NV,128
4/12/2020,NY,9385
4/12/2020,OH,253
4/12/2020,OK,96
4/12/2020,OR,48
4/12/2020,PA,507
4/12/2020,PR,44
4/12/2020,RI,63
4/12/2020,SC,82
4/12/2020,SD,6
4/12/2020,TN,101
4/12/2020,TX,271
4/12/2020,UT,18
4/12/2020,VA,141
4/12/2020,VI,1
4/12/2020,VT,27
4/12/2020,WA,509
4/12/2020,WI,144
4/12/2020,WV,8
4/12/2020,WY,0
4/11/2020,AK,8
4/11/2020,AL,91
4/11/2020,AR,24
4/11/2020,AS,
4/11/2020,AZ,108
4/11/2020,CA,609
4/11/2020,CO,274
4/11/2020,CT,494
4/11/2020,DC,47
4/11/2020,DE,43
4/11/2020,FL,438
4/11/2020,GA,428
4/11/2020,GU,5
4/11/2020,HI,8
4/11/2020,IA,34
4/11/2020,ID,25
4/11/2020,IL,677
4/11/2020,IN,330
4/11/2020,KS,55
4/11/2020,KY,90
4/11/2020,LA,806
4/11/2020,MA,946
4/11/2020,MD,298
4/11/2020,ME,19
4/11/2020,MI,2081
4/11/2020,MN,64
4/11/2020,MO,109
4/11/2020,MP,2
4/11/2020,MS,93
4/11/2020,MT,6
4/11/2020,NC,80
4/11/2020,ND,7
4/11/2020,NE,17
4/11/2020,NH,22
4/11/2020,NJ,2844
4/11/2020,NM,20
4/11/2020,NV,125
4/11/2020,NY,8627
4/11/2020,OH,247
4/11/2020,OK,94
4/11/2020,OR,44
4/11/2020,PA,494
4/11/2020,PR,42
4/11/2020,RI,56
4/11/2020,SC,80
4/11/2020,SD,6
4/11/2020,TN,101
4/11/2020,TX,254
4/11/2020,UT,18
4/11/2020,VA,130
4/11/2020,VI,1
4/11/2020,VT,25
4/11/2020,WA,494
4/11/2020,WI,137
4/11/2020,WV,5
4/11/2020,WY,0
4/10/2020,AK,7
4/10/2020,AL,80
4/10/2020,AR,23
4/10/2020,AS,0
4/10/2020,AZ,97
4/10/2020,CA,541
4/10/2020,CO,250
4/10/2020,CT,448
4/10/2020,DC,38
4/10/2020,DE,36
4/10/2020,FL,390
4/10/2020,GA,416
4/10/2020,GU,4
4/10/2020,HI,6
4/10/2020,IA,31
4/10/2020,ID,24
4/10/2020,IL,596
4/10/2020,IN,300
4/10/2020,KS,50
4/10/2020,KY,90
4/10/2020,LA,755
4/10/2020,MA,832
4/10/2020,MD,255
4/10/2020,ME,17
4/10/2020,MI,1917
4/10/2020,MN,57
4/10/2020,MO,96
4/10/2020,MP,2
4/10/2020,MS,82
4/10/2020,MT,6
4/10/2020,NC,74
4/10/2020,ND,6
4/10/2020,NE,15
4/10/2020,NH,21
4/10/2020,NJ,2521
4/10/2020,NM,19
4/10/2020,NV,120
4/10/2020,NY,7844
4/10/2020,OH,231
4/10/2020,OK,88
4/10/2020,OR,44
4/10/2020,PA,416
4/10/2020,PR,39
4/10/2020,RI,49
4/10/2020,SC,72
4/10/2020,SD,6
4/10/2020,TN,98
4/10/2020,TX,226
4/10/2020,UT,17
4/10/2020,VA,121
4/10/2020,VI,1
4/10/2020,VT,24
4/10/2020,WA,476
4/10/2020,WI,128
4/10/2020,WV,5
4/10/2020,WY,0
4/9/2020,AK,7
4/9/2020,AL,74
4/9/2020,AR,21
4/9/2020,AS,0
4/9/2020,AZ,89
4/9/2020,CA,492
4/9/2020,CO,226
4/9/2020,CT,380
4/9/2020,DC,32
4/9/2020,DE,34
4/9/2020,FL,354
4/9/2020,GA,379
4/9/2020,GU,4
4/9/2020,HI,5
4/9/2020,IA,29
4/9/2020,ID,18
4/9/2020,IL,528
4/9/2020,IN,245
4/9/2020,KS,42
4/9/2020,KY,73
4/9/2020,LA,702
4/9/2020,MA,725
4/9/2020,MD,221
4/9/2020,ME,16
4/9/2020,MI,1756
4/9/2020,MN,50
4/9/2020,MO,77
4/9/2020,MP,2
4/9/2020,MS,76
4/9/2020,MT,6
4/9/2020,NC,65
4/9/2020,ND,5
4/9/2020,NE,14
4/9/2020,NH,18
4/9/2020,NJ,2236
4/9/2020,NM,19
4/9/2020,NV,110
4/9/2020,NY,7067
4/9/2020,OH,213
4/9/2020,OK,80
4/9/2020,OR,33
4/9/2020,PA,338
4/9/2020,PR,33
4/9/2020,RI,43
4/9/2020,SC,67
4/9/2020,SD,6
4/9/2020,TN,94
4/9/2020,TX,199
4/9/2020,UT,13
4/9/2020,VA,109
4/9/2020,VI,1
4/9/2020,VT,23
4/9/2020,WA,459
4/9/2020,WI,111
4/9/2020,WV,5
4/9/2020,WY,0
4/8/2020,AK,7
4/8/2020,AL,66
4/8/2020,AR,18
4/8/2020,AS,0
4/8/2020,AZ,80
4/8/2020,CA,442
4/8/2020,CO,193
4/8/2020,CT,277
4/8/2020,DC,27
4/8/2020,DE,32
4/8/2020,FL,309
4/8/2020,GA,362
4/8/2020,GU,4
4/8/2020,HI,5
4/8/2020,IA,27
4/8/2020,ID,15
4/8/2020,IL,462
4/8/2020,IN,203
4/8/2020,KS,38
4/8/2020,KY,65
4/8/2020,LA,652
4/8/2020,MA,615
4/8/2020,MD,191
4/8/2020,ME,14
4/8/2020,MI,1600
4/8/2020,MN,39
4/8/2020,MO,58
4/8/2020,MP,2
4/8/2020,MS,67
4/8/2020,MT,6
4/8/2020,NC,53
4/8/2020,ND,4
4/8/2020,NE,12
4/8/2020,NH,18
4/8/2020,NJ,1969
4/8/2020,NM,16
4/8/2020,NV,101
4/8/2020,NY,6268
4/8/2020,OH,193
4/8/2020,OK,79
4/8/2020,OR,33
4/8/2020,PA,309
4/8/2020,PR,24
4/8/2020,RI,35
4/8/2020,SC,63
4/8/2020,SD,6
4/8/2020,TN,79
4/8/2020,TX,177
4/8/2020,UT,13
4/8/2020,VA,75
4/8/2020,VI,1
4/8/2020,VT,23
4/8/2020,WA,443
4/8/2020,WI,99
4/8/2020,WV,4
4/8/2020,WY,0
4/7/2020,AK,6
4/7/2020,AL,56
4/7/2020,AR,16
4/7/2020,AS,0
4/7/2020,AZ,73
4/7/2020,CA,374
4/7/2020,CO,179
4/7/2020,CT,277
4/7/2020,DC,22
4/7/2020,DE,28
4/7/2020,FL,296
4/7/2020,GA,329
4/7/2020,GU,4
4/7/2020,HI,5
4/7/2020,IA,26
4/7/2020,ID,13
4/7/2020,IL,380
4/7/2020,IN,173
4/7/2020,KS,27
4/7/2020,KY,59
4/7/2020,LA,582
4/7/2020,MA,515
4/7/2020,MD,160
4/7/2020,ME,12
4/7/2020,MI,1449
4/7/2020,MN,34
4/7/2020,MO,53
4/7/2020,MP,2
4/7/2020,MS,59
4/7/2020,MT,6
4/7/2020,NC,46
4/7/2020,ND,4
4/7/2020,NE,10
4/7/2020,NH,9
4/7/2020,NJ,1631
4/7/2020,NM,13
4/7/2020,NV,91
4/7/2020,NY,5489
4/7/2020,OH,167
4/7/2020,OK,67
4/7/2020,OR,27
4/7/2020,PA,240
4/7/2020,PR,23
4/7/2020,RI,30
4/7/2020,SC,51
4/7/2020,SD,6
4/7/2020,TN,72
4/7/2020,TX,154
4/7/2020,UT,13
4/7/2020,VA,63
4/7/2020,VI,1
4/7/2020,VT,23
4/7/2020,WA,429
4/7/2020,WI,92
4/7/2020,WV,4
4/7/2020,WY,0
4/6/2020,AK,6
4/6/2020,AL,50
4/6/2020,AR,16
4/6/2020,AS,0
4/6/2020,AZ,65
4/6/2020,CA,343
4/6/2020,CO,150
4/6/2020,CT,206
4/6/2020,DC,24
4/6/2020,DE,24
4/6/2020,FL,236
4/6/2020,GA,229
4/6/2020,GU,4
4/6/2020,HI,4
4/6/2020,IA,25
4/6/2020,ID,10
4/6/2020,IL,307
4/6/2020,IN,139
4/6/2020,KS,25
4/6/2020,KY,45
4/6/2020,LA,512
4/6/2020,MA,448
4/6/2020,MD,138
4/6/2020,ME,10
4/6/2020,MI,1291
4/6/2020,MN,30
4/6/2020,MO,39
4/6/2020,MP,1
4/6/2020,MS,51
4/6/2020,MT,6
4/6/2020,NC,33
4/6/2020,ND,3
4/6/2020,NE,8
4/6/2020,NH,9
4/6/2020,NJ,1334
4/6/2020,NM,12
4/6/2020,NV,79
4/6/2020,NY,4758
4/6/2020,OH,142
4/6/2020,OK,51
4/6/2020,OR,27
4/6/2020,PA,162
4/6/2020,PR,21
4/6/2020,RI,27
4/6/2020,SC,44
4/6/2020,SD,4
4/6/2020,TN,65
4/6/2020,TX,140
4/6/2020,UT,13
4/6/2020,VA,54
4/6/2020,VI,1
4/6/2020,VT,23
4/6/2020,WA,407
4/6/2020,WI,77
4/6/2020,WV,4
